,Life Ladder,Log GDP per capita,Social support,Healthy life expectancy at birth,Freedom to make life choices,Generosity,Perceptions of corruption
0,-1.5625353521489156,-1.5888104033273367,-2.0479348836836464,-1.50758223561652,-0.28309401534773787,1.0849323484488271,0.8134732985922788
1,-0.9120487894908814,-1.4713432132033337,-1.771674602891743,-1.4745988873969744,-0.5494329341956623,1.189135768361207,0.4920747567813129
2,-0.5826029307700414,-1.3959489885536367,-1.8149243326212303,-1.4409796633818732,-1.0335628604846745,0.8493373337500468,-0.6054233618676207
3,-1.4567225964675083,-1.4150802368989759,-1.8707587382621977,-1.4136215601711435,-1.567983081528474,1.0558638060720902,-0.4550161909928723
4,-1.5046211468486654,-1.3546087563853841,-1.8707587382621977,-1.3858480940880566,-1.4003576988081625,1.3956240744670307,-0.13872148760249317
5,-1.7129790727732725,-1.3402763975730634,-1.9718361490635323,-1.3576555123786045,-1.155941117970797,0.5198743709340444,0.2446472002230653
6,-2.1602737295569057,-1.3452972235097325,-1.8557074795072803,-1.3290400511762779,-1.5071115028119337,0.7594406952464239,0.6994055937684609
7,-1.3102289506983262,-1.356755198275801,-1.8465093927881866,-1.2999979355358464,-2.0105976314370584,0.6279610408909585,0.8029441226969116
8,-1.0835550403166985,-1.3603306239252309,-1.7473270493772493,-1.3181994594865165,-1.4397280554699254,0.4080511586371954,-0.006657338132295238
9,-2.655754986055771,-1.3603306239252309,-1.9540507509886713,-1.3362337676826164,-1.8648752324489,-0.7298717151681695,1.6614315266400834
10,-2.6212325733652113,-1.3639035779478197,-1.9082984818515423,-1.3541017832600863,-2.064844390367981,-0.5177122243921939,1.333971008011803
11,-2.970517175156631,-1.3603306239252309,-2.10872502122734,-1.3718044276682315,-1.9921101334039648,-0.6264955287279027,1.285798738676846
12,-0.6964790696580033,-0.22305019133000079,-0.11262530591921673,0.22531416280633523,-1.4102598393151158,0.08782162777363096,0.7404407349801935
13,0.06775059761689943,-0.11911449195534628,0.006263976382659932,0.28734157398536075,-1.4299449097498778,-1.036766507656294,0.6287967365824674
14,-0.12253755657264745,-0.08326586252616816,-0.8481274899992954,0.3187023538706787,-1.2045154708376826,-1.157861760908473,-0.4873524645783448
15,0.3986633451432049,-0.058685036843551044,-0.654214647432,0.3629987054873212,-1.6091824259140062,-1.4543387899039493,0.7611477987842541
16,0.08962288581057762,-0.04460281630476465,-0.44131204782039307,0.40775408804077407,-1.022177597683034,-1.1316800697387703,0.4730228775398884
17,-0.7732186138267855,-0.03402394634637188,-0.654214647432,0.4529713376811468,-0.846076537118679,-0.7783581484055849,0.6188334423811889
18,-0.5314714113978253,-0.01724390048049985,-1.4730664041491088,0.49865329631267613,-0.16102143308489064,-0.019121315743530612,0.8240346744774102
19,-0.7213965695897928,0.004891469532521309,-1.4103845189811335,0.544802811581726,-0.38087243158203477,-0.4190367244767074,0.8452543515554333
20,-0.8103522801457829,0.03509840924364077,-1.4153244364772952,0.5947708074170511,-0.1973095775658498,0.03474924233289457,1.019739102127007
21,-0.6909478233849293,0.06989358867643063,-1.4153244364772952,0.6452823316414009,-0.05021004695141462,-0.046357670226489796,0.7507784090762325
22,-0.3593245626479017,0.10753996273099814,-1.1664775548677628,0.6963409085861404,0.5408228606418071,0.2043483351693833,0.997462720752427
23,-0.36743320280980235,0.1309356841828511,-1.1546088076088876,0.7479500700851505,0.15674850608061192,-0.556262241479091,1.167858744552311
24,-0.03767178487937717,0.08869412811727613,-1.004877478358531,0.8001133554583896,-0.02016239029860843,0.1915958288558099,0.9096946705481609
25,-0.08004531012345464,-0.08852274393904407,-0.21742245548773428,0.053548465688220005,-1.4053137474221535,-1.2371729176076207,-0.9754287447192835
26,0.17245709162249764,-0.0762509571873621,0.0675395729950814,0.07721286137819783,-1.1065068287318975,-1.157861760908473,-0.7048533374477417
